parcel_id,vns_bldg_style,vns_bldg_use,vns_gla,vns_bldg_area_effective,vns_pct_good,cns_assess_val,bld_year_built,bld_effective_year_built,bld_grade,bld_condition,bld_units
103-6,,,,49400,73,2282400,,,,,
103-8,,,,19168,92,1374900,,,,,
103-8-100,,,,2096,71,175300,,,,,
103-9,,,,25195,70,1197000,,,,,
103-10,,,,1908,87,212400,,,,,
103-11,,,,19295,81,2555400,,,,,
103-12,,,,7397,85,456800,,,,,
103-13,,,,18774,64,917800,,,,,
103-13,,,,8176,70,295000,,,,,
103-14,,,,19786,59,657600,,,,,
103-14,,,,4000,75,163000,,,,,
103-15,,,,37423,61,2097300,,,,,
103-16,,,,8000,71,439300,,,,,
104-1,,,,2246,63,129800,,,,,
104-1,,,,1500,70,115000,,,,,
104-2,,,,193113,60,4878900,,,,,
104-2,,,,1500,75,65300,,,,,
104-5,,,,6416,60,215600,,,,,
104-5,,,,10800,66,357400,,,,,
104-5,,,,2641,66,144800,,,,,
104-5,,,,7223,87,626300,,,,,
104-6,,,,1515,63,120700,,,,,
104-7,,,,4316,60,163900,,,,,
104-8,,,,1546,60,52400,,,,,
104-9,,,,4404,60,218400,,,,,
104-10,,,,2750,86,317100,,,,,
104-11,,,,1831,86,227200,,,,,
105-1,,,,2672,83,339500,,,,,
105-2,,,,3942,88,449100,,,,,
105-3,,,,14644,70,1013300,,,,,
105-4,,,,3431,70,350900,,,,,
105-5,,,,7607,70,399700,,,,,
105-5,,,,1150,70,61400,,,,,
105-5,,,,4320,75,157000,,,,,
105-6,,,,1703,71,204700,,,,,
105-7,,,,3380,67,521500,,,,,
105-8,,,,1959,76,349800,,,,,
105-9-101,,,,944,81,167500,,,,,
105-9-201,,,,828,81,157200,,,,,
105-9-301,,,,660,81,144200,,,,,
105-9-401,,,,660,81,148900,,,,,
105-9-501,,,,680,81,146900,,,,,
105-9-601,,,,660,81,144200,,,,,
105-9-701,,,,828,81,158600,,,,,
105-9-801,,,,828,81,157200,,,,,
105-9-902,,,,828,84,164500,,,,,
105-9-1002,,,,828,81,160100,,,,,
105-9-1102,,,,660,81,145500,,,,,
105-9-1202,,,,660,81,144200,,,,,
105-9-1302,,,,660,81,144200,,,,,
105-9-1402,,,,660,81,145500,,,,,
105-9-1502,,,,828,88,170800,,,,,
105-9-1602,,,,828,81,157200,,,,,
105-9-1703,,,,828,81,157200,,,,,
105-9-1803,,,,828,81,162500,,,,,
105-9-1903,,,,660,81,144200,,,,,
105-9-2003,,,,660,81,144200,,,,,
105-9-2103,,,,660,81,144200,,,,,
105-9-2203,,,,660,81,145500,,,,,
105-9-2303,,,,828,88,170800,,,,,
105-9-2403,,,,828,81,158600,,,,,
105-9-2504,,,,828,81,160100,,,,,
105-9-2604,,,,828,81,157200,,,,,
105-9-2704,,,,660,81,144200,,,,,
105-9-2804,,,,660,81,144200,,,,,
105-9-2904,,,,660,81,144200,,,,,
105-9-3004,,,,660,81,144200,,,,,
105-9-3104,,,,828,81,158600,,,,,
105-9-3204,,,,828,81,160100,,,,,
105-9-3305,,,,828,81,157200,,,,,
105-9-3405,,,,828,81,160100,,,,,
105-9-3505,,,,680,81,146900,,,,,
105-9-3605,,,,660,81,144200,,,,,
105-9-3705,,,,660,81,144200,,,,,
105-9-3805,,,,660,81,145500,,,,,
105-9-3905,,,,828,81,157200,,,,,
105-9-4005,,,,828,81,161100,,,,,
105-10,,,,1957,67,220200,,,,,
105-11,,,,1943,62,240300,,,,,
105-12,,,,7198,58,510900,,,,,
105-13,,,,3619,78,417400,,,,,
105-14,,,,2729,62,186800,,,,,
105-15,,,,0,,0,,,,,
105-16,,,,3249,52,209000,,,,,
105-17,,,,2332,76,255800,,,,,
105-17,,,,1512,63,44700,,,,,
105-22,,,,1739,67,201600,,,,,
105-23,,,,0,,0,,,,,
105-26,,,,0,,0,,,,,
105-27,,,,1800,72,185500,,,,,
105-28,,,,0,,0,,,,,
105-29,,,,1876,71,189300,,,,,
105-29,,,,3380,76,274900,,,,,
105-29,,,,1264,76,117400,,,,,
105-31,,,,1359,60,146600,,,,,
105-32,,,,4067,64,267400,,,,,
105-33,,,,2354,67,219300,,,,,
105-34,,,,2457,94,352900,,,,,
105-35,,,,2085,90,309700,,,,,
105-36,,,,1856,75,180800,,,,,
105-37,,,,1378,48,112100,,,,,
105-38,,,,1720,91,242400,,,,,
105-39,,,,1410,92,218100,,,,,
105-40,,,,1442,92,222800,,,,,
105-45,,,,2017,93,288100,,,,,
105-46,,,,1795,83,235300,,,,,
105-48,,,,0,,0,,,,,
105-93,,,,0,,0,,,,,
105-94,,,,5798,75,745200,,,,,
105-95,,,,0,,0,,,,,
105-98,,,,0,,0,,,,,
105-99,,,,2457,76,258800,,,,,
105-100,,,,3163,82,355600,,,,,
105-101,,,,8176,91,848900,,,,,
105-101,,,,16921,91,1658900,,,,,
105-102,,,,4360,67,299600,,,,,
105-103,,,,1458,75,178700,,,,,
105-104,,,,1664,70,179300,,,,,
105-105,,,,0,,0,,,,,
105-106,,,,3120,75,394200,,,,,
105-107,,,,2289,60,136700,,,,,
105-108,,,,2629,60,296600,,,,,
105-110,,,,6002,60,221600,,,,,
105-110,,,,3830,50,72400,,,,,
105-110,,,,5129,50,92000,,,,,
105-110,,,,12935,63,343100,,,,,
105-110,,,,8742,67,501900,,,,,
105-111,,,,2099,57,194200,,,,,
105-112,,,,8892,61,373800,,,,,
105-113,,,,7501,70,572900,,,,,
105-114,,,,3840,98,334400,,,,,
105-114,,,,32439,99,2822500,,,,,
105-115,,,,1848,60,74500,,,,,
105-116,,,,18752,68,945500,,,,,
105-117,,,,4500,70,154300,,,,,
105-117,,,,6300,70,204800,,,,,
105-117,,,,6300,70,204800,,,,,
105-117,,,,4500,75,165300,,,,,
105-117,,,,6300,75,219500,,,,,
105-117,,,,3000,75,120100,,,,,
105-117,,,,1520,85,210000,,,,,
105-117,,,,2399,85,356900,,,,,
105-117,,,,12638,85,836700,,,,,
105-118,,,,7894,70,677400,,,,,
105-119,,,,9852,87,1808600,,,,,
106-14,,,,1344,90,211400,,,,,
106-15,,,,1454,91,223300,,,,,
106-16,,,,1450,91,223000,,,,,
106-17,,,,1341,87,206300,,,,,
106-18,,,,1443,92,224800,,,,,
106-20,,,,3876,41,191200,,,,,
106-21,,,,1975,82,228300,,,,,
106-22,,,,1342,79,180300,,,,,
106-23,,,,1414,75,173700,,,,,
106-24,,,,1614,90,220500,,,,,
106-25,,,,1993,76,243700,,,,,
106-26,,,,1779,82,187000,,,,,
106-27,,,,1033,87,171700,,,,,
106-28,,,,2249,78,259600,,,,,
106-29,,,,1997,61,196000,,,,,
106-30,,,,0,,0,,,,,
106-31,,,,0,,0,,,,,
106-32,,,,0,,0,,,,,
106-33,,,,0,,0,,,,,
106-34,,,,3535,60,245800,,,,,
106-36,,,,,,,,,,,
106-37,,,,1332,88,227500,,,,,
106-38,,,,1702,67,184500,,,,,
106-39,,,,1271,71,187900,,,,,
106-40,,,,1256,67,138800,,,,,
106-41,,,,2155,52,121600,,,,,
106-42,,,,2770,67,236000,,,,,
106-43,,,,3088,61,241600,,,,,
106-43,,,,420,67,80900,,,,,
106-44,,,,1707,52,124700,,,,,
106-45,,,,11838,60,301700,,,,,
106-46,,,,3312,60,107400,,,,,
106-46,,,,57711,59,1684000,,,,,
106-46,,,,3061,60,103100,,,,,
106-46,,,,4760,60,155000,,,,,
106-46,,,,15271,60,451500,,,,,
106-46,,,,7216,66,87300,,,,,
106-46-A,,,,4995,60,174000,,,,,
106-46-907,,,,16125,60,467500,,,,,
106-46-DAM,,,,,,,,,,,
106-47,,,,13758,63,403000,,,,,
106-48,,,,3200,66,131900,,,,,
106-49,,,,0,,0,,,,,
106-50,,,,0,,0,,,,,
106-51,,,,1465,83,230400,,,,,
106-52,,,,2413,57,185700,,,,,
106-52-100,,,,2205,67,208600,,,,,
106-53,,,,1944,76,246200,,,,,
106-54,,,,1049,67,137400,,,,,
106-55,,,,1290,76,195600,,,,,
106-56,,,,3383,60,202400,,,,,
106-57,,,,2694,88,346300,,,,,
106-58,,,,3386,67,245700,,,,,
106-59,,,,3187,60,199400,,,,,
106-60,,,,4947,60,306900,,,,,
106-61,,,,2122,67,229000,,,,,
106-62,,,,3571,60,242000,,,,,
106-63,,,,4379,87,503400,,,,,
106-64,,,,1229,83,191500,,,,,
106-65,,,,2743,67,233000,,,,,
106-66,,,,3203,71,294800,,,,,
106-67,,,,2720,67,248700,,,,,
106-67-100,,,,2523,83,264400,,,,,
106-68,,,,3111,76,324000,,,,,
106-69,,,,1297,82,183400,,,,,
106-70,,,,5122,61,343200,,,,,
106-71,,,,2776,62,194200,,,,,
106-72,,,,1761,62,190900,,,,,
106-73,,,,4707,71,439400,,,,,
106-74,,,,2097,62,206300,,,,,
106-75,,,,1301,67,147000,,,,,
106-76,,,,3703,62,213500,,,,,
106-77,,,,2844,71,268500,,,,,
106-78,,,,2158,67,218600,,,,,
106-80,,,,3207,71,409600,,,,,
106-81,,,,2767,67,232800,,,,,
106-82,,,,2947,67,241400,,,,,
106-83,,,,1388,67,141300,,,,,
106-84,,,,3710,67,321600,,,,,
106-85,,,,3975,64,305500,,,,,
106-86,,,,1196,76,125600,,,,,
106-86,,,,1270,71,168700,,,,,
106-87,,,,1236,76,191800,,,,,
106-87-100,,,,1591,67,192600,,,,,
106-88,,,,1499,57,150000,,,,,
106-89,,,,2029,67,184000,,,,,
106-90,,,,2596,71,249600,,,,,
106-91,,,,4068,60,267700,,,,,
106-92,,,,1793,67,228500,,,,,
106-93,,,,1331,71,163600,,,,,
106-94,,,,1227,71,165200,,,,,
106-95,,,,1827,67,208700,,,,,
106-96,,,,2752,71,291300,,,,,
106-97,,,,1772,71,224600,,,,,
106-98,,,,1865,71,221800,,,,,
106-99,,,,2755,67,243000,,,,,
106-100,,,,1609,76,206400,,,,,
106-101,,,,1971,67,198200,,,,,
106-102,,,,2168,71,293400,,,,,
106-103,,,,1962,71,214100,,,,,
106-104,,,,4754,61,349900,,,,,
106-105,,,,3025,71,259900,,,,,
106-106,,,,1968,76,258700,,,,,
106-107,,,,1918,62,186500,,,,,
106-108,,,,1654,57,164600,,,,,
106-109,,,,1284,62,137500,,,,,
106-110,,,,3240,64,260100,,,,,
106-111,,,,1957,67,161500,,,,,
106-112,,,,2639,67,209400,,,,,
106-113,,,,1482,89,216800,,,,,
106-114,,,,1797,67,197200,,,,,
106-115,,,,0,,0,,,,,
106-116,,,,0,,0,,,,,
106-117,,,,1635,87,217000,,,,,
106-118,,,,1573,93,244800,,,,,
106-119,,,,1421,90,213600,,,,,
106-120,,,,1750,90,251700,,,,,
106-133,,,,1594,76,214300,,,,,
107-1,,,,1635,67,189900,,,,,
107-2,,,,1863,67,163800,,,,,
107-2,,,,1140,60,41100,,,,,
107-3,,,,1327,57,133700,,,,,
107-4,,,,9563,64,677000,,,,,
107-5,,,,3649,60,260100,,,,,
107-6,,,,3386,67,276200,,,,,
107-7,,,,1598,67,197500,,,,,
107-8-100,,,,3257,55,222100,,,,,
107-8-200,,,,1612,90,230900,,,,,
107-8-300,,,,1733,91,276700,,,,,
107-9,,,,2041,71,238000,,,,,
107-10,,,,0,,0,,,,,
107-11,,,,1598,54,123800,,,,,
107-12,,,,1357,67,162800,,,,,
107-13,,,,2716,76,234300,,,,,
107-14,,,,1586,71,201700,,,,,
107-15,,,,2214,67,277200,,,,,
107-16,,,,2983,76,284200,,,,,
107-17,,,,3078,67,254300,,,,,
107-18,,,,5803,55,339300,,,,,
107-18,,,,5322,70,349200,,,,,
107-18,,,,5322,70,349200,,,,,
107-18,,,,6525,86,495900,,,,,
107-19,,,,1446,67,172300,,,,,
107-20,,,,0,,0,,,,,
107-21,,,,1380,67,136100,,,,,
107-22,,,,0,,0,,,,,
107-23,,,,1716,86,237700,,,,,
107-24,,,,2801,67,252300,,,,,
107-25,,,,4327,62,224600,,,,,
107-26,,,,1312,67,160700,,,,,
107-27,,,,2213,71,254900,,,,,
107-28,,,,1951,71,198800,,,,,
107-29,,,,2698,67,240700,,,,,
107-30,,,,3023,71,317600,,,,,
107-31,,,,1440,71,185400,,,,,
107-32,,,,3212,71,258700,,,,,
107-33,,,,2609,76,278500,,,,,
107-34,,,,1774,67,268400,,,,,
107-35,,,,1824,62,190300,,,,,
107-36,,,,5465,60,341800,,,,,
107-36,,,,560,60,38500,,,,,
107-37,,,,1667,67,193500,,,,,
107-38,,,,1979,62,186000,,,,,
107-39,,,,3155,67,282900,,,,,
107-40,,,,1898,71,224400,,,,,
107-42,,,,904,76,153300,,,,,
107-43,,,,1250,76,183700,,,,,
107-44,,,,2707,61,182200,,,,,
107-45,,,,1341,57,102900,,,,,
107-46,,,,2422,71,235900,,,,,
107-47,,,,1310,62,147900,,,,,
107-48,,,,2083,67,219300,,,,,
107-49,,,,2346,67,206900,,,,,
107-50,,,,2283,67,212000,,,,,
107-51,,,,1097,67,142700,,,,,
107-52,,,,1228,57,131900,,,,,
107-53,,,,1325,67,164400,,,,,
107-54,,,,1921,83,258000,,,,,
107-55,,,,1598,57,146000,,,,,
107-56,,,,2910,60,223000,,,,,
107-57,,,,1968,71,209400,,,,,
107-58,,,,1040,67,106400,,,,,
107-59,,,,1138,83,181900,,,,,
107-60,,,,1809,67,209100,,,,,
107-61,,,,3072,62,262400,,,,,
107-62,,,,2224,88,337900,,,,,
107-63,,,,1894,71,222700,,,,,
107-64,,,,1349,44,105100,,,,,
107-65,,,,910,76,113200,,,,,
107-66,,,,1027,76,150300,,,,,
107-67,,,,1500,57,143400,,,,,
107-68,,,,1514,67,179200,,,,,
107-69,,,,2029,67,213200,,,,,
107-70,,,,1914,62,178000,,,,,
107-71,,,,2571,57,179300,,,,,
107-72,,,,1152,67,134200,,,,,
107-73,,,,1652,67,152900,,,,,
107-73,,,,719,52,53700,,,,,
107-74,,,,2489,67,232700,,,,,
107-75,,,,3153,61,223100,,,,,
107-76,,,,0,,0,,,,,
107-77,,,,1122,79,140900,,,,,
107-78,,,,2921,76,375700,,,,,
107-79,,,,2735,67,241300,,,,,
107-80,,,,2264,71,226100,,,,,
107-81,,,,2057,67,211700,,,,,
107-82,,,,1356,71,180500,,,,,
107-83,,,,1244,57,121000,,,,,
107-84,,,,4854,60,363200,,,,,
107-85,,,,2709,71,360400,,,,,
107-86,,,,4221,83,423600,,,,,
107-87,,,,3619,67,313600,,,,,
107-88,,,,1763,71,221800,,,,,
107-89,,,,5074,71,569900,,,,,
107-90,,,,3116,71,336500,,,,,
107-91,,,,2347,67,268200,,,,,
107-92,,,,2124,83,278400,,,,,
107-93,,,,2975,76,405100,,,,,
107-94,,,,2200,71,250900,,,,,
107-95,,,,2582,76,298200,,,,,
107-96,,,,6851,61,460500,,,,,
107-97,,,,1341,79,175900,,,,,
107-98,,,,1588,67,190000,,,,,
107-99,,,,4521,71,468600,,,,,
107-100,,,,9176,64,670300,,,,,
107-101,,,,5820,60,447700,,,,,
107-102,,,,4117,71,359200,,,,,
107-103,,,,4135,61,333000,,,,,
107-104,,,,1668,76,220200,,,,,
107-105,,,,1931,76,224300,,,,,
107-106,,,,1230,67,140600,,,,,
107-107,,,,3360,83,414100,,,,,
107-108,,,,1571,76,178600,,,,,
107-109,,,,2666,71,261900,,,,,
107-110,,,,2229,71,239300,,,,,
107-111,,,,4061,71,445600,,,,,
107-112,,,,2842,75,284500,,,,,
107-113,,,,3106,71,317600,,,,,
107-114,,,,3895,55,208800,,,,,
107-115,,,,3677,71,405000,,,,,
107-116,,,,700,60,36500,,,,,
107-117,,,,3392,17,62500,,,,,
107-118,,,,3815,67,253300,,,,,
107-119,,,,2192,67,208700,,,,,
107-120,,,,0,,0,,,,,
107-121,,,,1608,83,232100,,,,,
107-122,,,,2097,67,236100,,,,,
107-123,,,,2130,71,234800,,,,,
107-124,,,,2035,67,221900,,,,,
107-125,,,,6094,60,441700,,,,,
107-126,,,,3129,76,366800,,,,,
107-127,,,,2684,67,257900,,,,,
107-128,,,,2437,67,192900,,,,,
107-129,,,,2515,91,489000,,,,,
107-130,,,,2365,76,237900,,,,,
107-131,,,,4762,61,334100,,,,,
107-132,,,,2377,67,196500,,,,,
107-133,,,,2428,71,197000,,,,,
107-134,,,,2115,83,279800,,,,,
107-135,,,,2249,67,229400,,,,,
107-136,,,,1245,67,164000,,,,,
107-137,,,,2030,54,167100,,,,,
107-138,,,,2127,71,261900,,,,,
107-139,,,,1330,76,203900,,,,,
107-140,,,,2165,57,178100,,,,,
107-141,,,,0,,0,,,,,
107-142,,,,1867,83,409600,,,,,
107-143,,,,5673,60,370500,,,,,
107-144,,,,1411,74,181200,,,,,
107-145,,,,2145,74,223700,,,,,
107-146,,,,1325,71,137600,,,,,
107-147,,,,2094,71,241600,,,,,
107-148,,,,1603,86,243400,,,,,
107-149,,,,2786,78,317600,,,,,
107-150,,,,2530,78,306300,,,,,
107-151,,,,1628,78,213600,,,,,
107-152,,,,2286,86,308300,,,,,
107-153,,,,2914,82,438400,,,,,
107-154,,,,4531,67,274800,,,,,
107-156,,,,1750,62,157600,,,,,
107-157,,,,2857,70,255500,,,,,
107-158,,,,1457,91,197600,,,,,
107-159,,,,2830,71,251000,,,,,
107-160,,,,2098,87,264000,,,,,
107-161,,,,2531,71,266600,,,,,
107-162,,,,1551,76,210700,,,,,
107-162-100,,,,2065,94,321600,,,,,
107-163,,,,2075,67,221400,,,,,
107-164,,,,3189,76,540100,,,,,
107-165,,,,2012,86,256500,,,,,
107-166,,,,2465,67,213400,,,,,
107-167,,,,3137,67,276100,,,,,
107-168,,,,1189,92,190100,,,,,
107-169,,,,999,71,156900,,,,,
107-170,,,,1264,62,98400,,,,,
107-170,,,,1050,66,102600,,,,,
107-171,,,,2146,74,236400,,,,,
107-172,,,,1635,91,239300,,,,,
107-173,,,,2104,62,182700,,,,,
107-174,,,,2508,78,323500,,,,,
107-175,,,,2502,67,276400,,,,,
107-176,,,,1871,74,210300,,,,,
107-177,,,,3166,71,275800,,,,,
107-178,,,,1748,87,227500,,,,,
107-179,,,,1982,83,265500,,,,,
107-180,,,,1645,67,174200,,,,,
107-181,,,,1671,71,176100,,,,,
107-182,,,,2699,83,289700,,,,,
107-183,,,,1818,78,205200,,,,,
107-184,,,,5734,60,403300,,,,,
107-185,,,,1953,67,209300,,,,,
107-186,,,,5700,55,317900,,,,,
107-187,,,,1394,67,153500,,,,,
107-188,,,,1612,67,147300,,,,,
107-189,,,,1102,100,194900,,,,,
107-190,,,,2216,83,269900,,,,,
107-191,,,,2538,76,333900,,,,,
107-192,,,,2565,67,246000,,,,,
107-193,,,,1968,67,221400,,,,,
107-194,,,,1189,67,142900,,,,,
107-195,,,,1459,77,201500,,,,,
107-196,,,,1580,67,173000,,,,,
107-197,,,,1860,83,303900,,,,,
107-198,,,,2594,71,315700,,,,,
107-199,,,,1903,67,180500,,,,,
107-200,,,,1940,86,271100,,,,,
107-201,,,,2444,71,243100,,,,,
107-202,,,,2783,76,291300,,,,,
107-203,,,,1790,67,190300,,,,,
107-204,,,,1249,71,144800,,,,,
107-205,,,,1796,67,208300,,,,,
107-206,,,,2659,67,289000,,,,,
107-207,,,,1812,67,193700,,,,,
107-208,,,,1882,57,184400,,,,,
107-209,,,,1778,71,201200,,,,,
107-210,,,,2969,67,291500,,,,,
107-211,,,,1938,67,213200,,,,,
107-212,,,,1783,78,215400,,,,,
107-213,,,,1185,71,120300,,,,,
107-213,,,,2286,71,253100,,,,,
107-214,,,,,,,,,,,
108-1,,,,1990,67,218600,,,,,
108-2-55,,,,,,,,,,,
108-2-56,,,,,,,,,,,
108-2-57,,,,,,,,,,,
108-2-58,,,,,,,,,,,
108-2-59,,,,,,,,,,,
108-2-60,,,,,,,,,,,
108-2-61,,,,,,,,,,,
108-2-62,,,,,,,,,,,
108-2-63,,,,,,,,,,,
108-2-64,,,,,,,,,,,
108-2-65,,,,,,,,,,,
108-2-66,,,,,,,,,,,
108-2-67,,,,,,,,,,,
108-2-68,,,,,,,,,,,
108-2-69,,,,,,,,,,,
108-2-70,,,,,,,,,,,
108-2-71,,,,,,,,,,,
108-2-72,,,,,,,,,,,
108-2-73,,,,,,,,,,,
108-2-74,,,,,,,,,,,
108-2-75,,,,,,,,,,,
108-2-76,,,,,,,,,,,
108-2-77,,,,,,,,,,,
108-2-78,,,,,,,,,,,
108-2-79,,,,,,,,,,,
108-2-80,,,,,,,,,,,
108-2-81,,,,,,,,,,,
108-2-82,,,,,,,,,,,
108-2-83,,,,,,,,,,,
108-2-84,,,,,,,,,,,
108-2-85,,,,,,,,,,,
108-2-86,,,,,,,,,,,
108-2-87,,,,,,,,,,,
108-2-88,,,,,,,,,,,
108-2-89,,,,,,,,,,,
108-2-90,,,,,,,,,,,
108-2-91,,,,,,,,,,,
108-2-92,,,,,,,,,,,
108-2-93,,,,,,,,,,,
108-2-94,,,,,,,,,,,
108-2-95,,,,,,,,,,,
108-2-96,,,,,,,,,,,
108-2-97,,,,,,,,,,,
108-2-98,,,,,,,,,,,
108-2-99,,,,,,,,,,,
108-2-100,,,,,,,,,,,
108-2-101,,,,,,,,,,,
108-2-102,,,,,,,,,,,
108-2-103,,,,,,,,,,,
108-2-104,,,,,,,,,,,
108-2-105,,,,,,,,,,,
108-2-106,,,,,,,,,,,
108-2-107,,,,,,,,,,,
108-2-108,,,,,,,,,,,
108-2-109,,,,,,,,,,,
108-2-110,,,,,,,,,,,
108-2-111,,,,,,,,,,,
108-2-112,,,,,,,,,,,
108-2-113,,,,,,,,,,,
108-2-114,,,,,,,,,,,
108-2-115,,,,,,,,,,,
108-2-116,,,,,,,,,,,
108-2-117,,,,,,,,,,,
108-2-118,,,,,,,,,,,
108-2-119,,,,,,,,,,,
108-2-120,,,,,,,,,,,
108-2-121,,,,,,,,,,,
108-2-122,,,,,,,,,,,
108-2-123,,,,,,,,,,,
108-2-124,,,,,,,,,,,
108-2-125,,,,,,,,,,,
108-2-126,,,,,,,,,,,
108-2-127,,,,,,,,,,,
108-2-128,,,,,,,,,,,
108-2-129,,,,1282,100,272700,,,,,
108-2-130,,,,1282,100,272700,,,,,
108-2-131,,,,,,,,,,,
108-2-132,,,,,,,,,,,
108-2-133,,,,,,,,,,,
108-2-134,,,,,,,,,,,
108-2-135,,,,,,,,,,,
108-2-136,,,,,,,,,,,
108-2-137,,,,,,,,,,,
108-2-138,,,,,,,,,,,
108-2-139,,,,,,,,,,,
108-2-140,,,,,,,,,,,
108-2-141,,,,,,,,,,,
108-2-142,,,,,,,,,,,
108-2-143,,,,,,,,,,,
108-2-144,,,,,,,,,,,
108-2-145,,,,,,,,,,,
108-2-146,,,,,,,,,,,
108-2-147,,,,,,,,,,,
108-2-148,,,,,,,,,,,
108-2-149,,,,,,,,,,,
108-2-150,,,,1282,100,272700,,,,,
108-2-151,,,,,,,,,,,
108-2-152,,,,,,,,,,,
108-2-153,,,,,,,,,,,
108-2-154,,,,,,,,,,,
108-2-155,,,,,,,,,,,
108-2-156,,,,,,,,,,,
108-2-157,,,,,,,,,,,
108-2-158,,,,,,,,,,,
108-2-159,,,,1282,100,272700,,,,,
108-2-160,,,,1282,100,272700,,,,,
108-2-161,,,,1282,100,272700,,,,,
108-2-162,,,,1282,100,272700,,,,,
108-2-163,,,,1282,100,272700,,,,,
108-2-164,,,,1230,100,266700,,,,,
108-2-165,,,,1282,100,272700,,,,,
108-2-166,,,,1282,100,272700,,,,,
108-2-167,,,,1282,100,272700,,,,,
108-2-168,,,,1282,100,272700,,,,,
108-2-169,,,,1230,100,266700,,,,,
108-2-170,,,,1282,100,272700,,,,,
108-2-171,,,,1282,100,272700,,,,,
108-3,,,,1124,83,159300,,,,,
108-3-100,,,,2192,90,331600,,,,,
108-4,,,,1634,74,212700,,,,,
108-5,,,,2637,71,267900,,,,,
108-6,,,,1975,75,220900,,,,,
108-7,,,,2152,71,241700,,,,,
108-8,,,,2370,75,226300,,,,,
108-10,,,,2413,86,313200,,,,,
108-11,,,,2185,82,260500,,,,,
108-12,,,,1620,86,228500,,,,,
108-13,,,,1650,61,134500,,,,,
108-13,,,,1508,61,105700,,,,,
108-14-1,,,,1336,92,243000,,,,,
108-14-2,,,,1336,92,243000,,,,,
108-14-3,,,,1152,93,260100,,,,,
108-14-4,,,,1152,93,260100,,,,,
108-14-5,,,,1152,93,260100,,,,,
108-14-6,,,,1152,93,260100,,,,,
108-14-7,,,,1152,93,260100,,,,,
108-14-8,,,,1152,93,260100,,,,,
108-14-9,,,,1152,93,260100,,,,,
108-14-10,,,,1152,93,260100,,,,,
108-14-11,,,,1816,93,334300,,,,,
108-14-12,,,,1816,93,334300,,,,,
108-14-13,,,,1816,93,334300,,,,,
108-14-14,,,,1816,93,334300,,,,,
108-14-15,,,,1816,93,334300,,,,,
108-14-16,,,,1816,93,334300,,,,,
108-14-17,,,,1816,93,334300,,,,,
108-14-18,,,,1816,93,334300,,,,,
108-14-19,,,,1954,93,356700,,,,,
108-14-20,,,,1954,93,356700,,,,,
108-14-21,,,,1954,93,356700,,,,,
108-14-22,,,,1954,93,356700,,,,,
108-14-23,,,,1954,93,356700,,,,,
108-14-24,,,,1954,93,356700,,,,,
108-14-25,,,,1954,93,356700,,,,,
108-14-26,,,,1954,93,356700,,,,,
108-14-27,,,,2415,92,424800,,,,,
108-14-28,,,,2554,92,430800,,,,,
108-14-29,,,,1794,92,350600,,,,,
108-14-30,,,,1736,92,349600,,,,,
108-14-31,,,,1724,92,352500,,,,,
108-14-32,,,,1736,92,349600,,,,,
108-14-33,,,,1838,92,370000,,,,,
108-14-34,,,,2373,92,420100,,,,,
108-14-35,,,,2608,92,442700,,,,,
108-14-36,,,,2386,92,418600,,,,,
108-14-37,,,,2608,92,439000,,,,,
108-14-38,,,,2594,92,441200,,,,,
108-14-39,,,,2760,92,458900,,,,,
108-14-40,,,,3874,92,622400,,,,,
108-14-41,,,,2604,92,445600,,,,,
108-14-42,,,,3053,92,511600,,,,,
108-14-43,,,,1664,92,349900,,,,,
108-14-44,,,,2608,92,452000,,,,,
108-14-45,,,,2366,92,420500,,,,,
108-14-46,,,,2390,92,423200,,,,,
108-14-47,,,,2617,92,427600,,,,,
108-14-48,,,,2686,92,450900,,,,,
108-14-49,,,,1978,92,378600,,,,,
108-14-50,,,,2608,92,442700,,,,,
108-14-51,,,,2987,92,492500,,,,,
108-14-52,,,,1832,92,361300,,,,,
108-14-53,,,,2953,92,470900,,,,,
108-14-54,,,,3110,92,508500,,,,,
108-15,,,,3567,67,241700,,,,,
108-15,,,,2028,90,198600,,,,,
108-17,,,,3693,63,309400,,,,,
108-19,,,,2022,71,198600,,,,,
108-20,,,,936,57,86300,,,,,
108-21,,,,1283,90,151900,,,,,
108-22,,,,280,80,22100,,,,,
108-23,,,,605,60,53100,,,,,
108-23,,,,3644,60,451000,,,,,
108-23,,,,3299,63,342800,,,,,
108-23,,,,30494,85,1360000,,,,,
108-23,,,,6542,85,698700,,,,,
108-23-100,,,,0,,0,,,,,
108-24,,,,0,,0,,,,,
108-25,,,,1356,79,209400,,,,,
108-26,,,,2382,82,311000,,,,,
108-27,,,,1946,79,257800,,,,,
108-28,,,,2512,79,315000,,,,,
108-29,,,,1990,82,249500,,,,,
108-30,,,,2553,82,290600,,,,,
109-1,,,,0,,0,,,,,
109-2,,,,2369,83,215400,,,,,
109-3,,,,1890,83,241600,,,,,
109-4,,,,2457,86,328700,,,,,
109-5,,,,1823,89,273300,,,,,
109-6,,,,2585,79,307600,,,,,
109-7,,,,1584,79,218100,,,,,
109-8,,,,1834,79,239300,,,,,
109-9,,,,2020,82,262000,,,,,
109-10,,,,2162,90,319500,,,,,
109-11,,,,1496,78,194400,,,,,
109-12,,,,2216,82,287400,,,,,
109-13,,,,3058,82,392500,,,,,
